This is a compiled spectrum of Proxima Centauri

Prepared By:
Giada Arney, Andrew Lincowski, and Eddie Schwieterman
Virtual Planetary Laboratory
University of Washington

Data from 1152.6 - 1691.1 A is from HST STIS

Data from 1500 - 1816 A is from IUE SWP instrument
Data from 1851 - 3347 A is from IUE LWP instrument
IUE Median'd observations by Guinan (1995), Haisch (1992), Haisch (1984), Butler (1984), Rodono (1984)

Data from 4569.1 - 8498.7 A is from HST Faint Object Spectrograph (FOS/RD OPTICAL)
Observer: Schultz (1996)
Paper: Schultz et al (1998)
http://iopscience.iop.org/article/10.1086/300176/meta

Remaining portions of spectrum are from the PHOENIX 2.0 spectral library
(http://phoenix.astro.physik.uni-goettingen.de/)
and are a linearly weighted average of 3000K-0.0 [Fe/H], 3100K-0.0, and 3000K+0.5
The flux is W/m2/um scaled at 1 AU


	Wl [um]		Flux [W/m2/um]	
	1.15181637e-01	8.53860654e-04
	1.15183758e-01	2.61076224e-04
	1.15184111e-01	5.11118417e-03
	1.15186586e-01	1.98887524e-02
	1.15189061e-01	9.19254594e-05
	1.15189808e-01	1.12789537e-04
	1.15191018e-01	2.34723106e-02
	1.15191535e-01	9.01529444e-04
	1.15192228e-01	2.32770526e-02
	1.15193438e-01	5.80156460e-04
	1.15194009e-01	1.60905278e-02
	1.15194648e-01	1.53904682e-04
	1.15195246e-01	3.17843274e-04
	1.15195858e-01	7.17334972e-03
	1.15196484e-01	7.99906409e-03
	1.15197068e-01	1.23824211e-02
	1.15197721e-01	4.65916971e-03
	1.15198278e-01	6.44717387e-04
	1.15198958e-01	7.49655742e-03
	1.15199488e-01	5.12042991e-04
	1.15200698e-01	4.60531445e-04
	1.15201432e-01	3.43447974e-04
	1.15201908e-01	1.26329961e-04
	1.15202669e-01	1.16735480e-02
	1.15204328e-01	2.31526168e-02
	1.15205538e-01	3.82492218e-02
	1.15207957e-01	9.93014478e-04
	1.15208853e-01	5.29383826e-03
	1.15210377e-01	8.19416296e-03
	1.15211586e-01	9.63830601e-05
	1.15212564e-01	7.54244837e-03
	1.15213801e-01	1.32311013e-04
	1.15215037e-01	2.88585487e-02
	1.15215215e-01	5.97611242e-05
	1.15216274e-01	2.53510531e-04
	1.15216425e-01	7.59519541e-03
	1.15217634e-01	4.20595533e-04
	1.15218844e-01	3.36292912e-04
	1.15220053e-01	5.27663259e-02
	1.15221263e-01	3.84482766e-05
	1.15223682e-01	5.04580025e-02
	1.15223694e-01	3.11326391e-02
	1.15224891e-01	4.59549164e-05
	1.15224930e-01	6.75330303e-04
	1.15226167e-01	3.63330931e-04
	1.15227403e-01	9.55200451e-03
	1.15228519e-01	1.96428612e-04
	1.15228640e-01	5.82666397e-03
	1.15229729e-01	7.75639434e-04
	1.15230938e-01	3.31154294e-04
	1.15231113e-01	5.80655913e-04
	1.15232147e-01	3.14738949e-02
	1.15232349e-01	5.15009394e-04
	1.15233357e-01	7.23542186e-04
	1.15233586e-01	9.28152355e-03
	1.15234566e-01	8.21119996e-04
	1.15235775e-01	1.61158074e-02
	1.15236058e-01	3.82060795e-04
	1.15237295e-01	5.64247217e-04
	1.15238531e-01	5.02181498e-04
	1.15239767e-01	1.41399771e-04
	1.15241003e-01	5.60643902e-04
	1.15242240e-01	2.64023363e-04
	1.15243030e-01	3.53294366e-04
	1.15244239e-01	9.81708988e-03
	1.15244712e-01	3.68959260e-03
	1.15245448e-01	2.99117968e-04
	1.15245948e-01	2.90443615e-04
	1.15247866e-01	3.93141375e-04
	1.15248420e-01	1.21246526e-04
	1.15249075e-01	5.65563912e-02
	1.15251493e-01	9.53124405e-05
	1.15254600e-01	2.38673445e-02
	1.15257072e-01	2.80742467e-02
	1.15259544e-01	3.91584391e-04
	1.15259955e-01	1.99221570e-02
	1.15262016e-01	9.89864956e-05
	1.15264487e-01	1.72683199e-04
	1.15265723e-01	2.39912100e-05
	1.15266959e-01	1.87355179e-03
	1.15269430e-01	5.96785137e-04
	1.15270666e-01	1.18175186e-04
	1.15271901e-01	2.07541783e-02
	1.15274373e-01	1.56622963e-04
	1.15276844e-01	5.30550438e-05
	1.15283021e-01	4.43063682e-05
	1.15284256e-01	9.99699386e-03
	1.15287962e-01	1.81120925e-04
	1.15290433e-01	1.25694360e-02
	1.15297844e-01	1.42939486e-02
	1.15300314e-01	1.46195933e-04
	1.15301549e-01	3.86696431e-04
	1.15302784e-01	2.93275612e-04
	1.15304019e-01	3.42903938e-03
	1.15305254e-01	2.98086757e-04
	1.15306489e-01	2.97149363e-04
	1.15310194e-01	3.93709894e-05
	1.15311429e-01	4.43931290e-03
	1.15312664e-01	9.95309973e-06
	1.15317603e-01	5.66209995e-04
	1.15321307e-01	6.35547758e-03
	1.15325011e-01	3.38621910e-03
